ip,app,device,os,channel,app*device,app*os,time_diff,ip_freq,app_freq,device_freq,os_freq,channel_freq,is_attributed
145031,15,1,19,430,15,285,0.014976852,0.000263574,0.063257775,0.805218766,0.208750659,0.002108593,1
110985,35,1,13,21,35,455,0.019212963,0.000527148,0.078281497,0.805218766,0.191881919,0.042962572,1
100275,1,1,19,134,1,19,0.018634259,0.002372167,0.01818661,0.805218766,0.208750659,0.052714813,0
39479,3,1,25,489,3,75,0.028900463,0.000263574,0.087770163,0.805218766,0.02398524,0.005798629,0
50528,51,89,21,203,4539,1071,0.015520833,0.000263574,0.002108593,0.000790722,0.027938851,0.007907222,1
15221,19,0,24,343,0,456,0.014259259,0.000263574,0.133632051,0.104902478,0.055350554,0.007380074,1
133310,66,1,22,101,66,1452,0.016412037,0.000263574,0.002108593,0.805218766,0.043489721,0.036636795,1
78473,15,1,18,315,15,270,0.014212963,0.000263574,0.063257775,0.805218766,0.033210332,0.002372167,0
61564,19,0,21,347,0,399,0.016782407,0.000263574,0.133632051,0.104902478,0.027938851,0.022140221,1
3882,25,1,19,259,25,475,0.026921296,0.000263574,0.009225092,0.805218766,0.208750659,0.035055351,0
107892,8,1,18,145,8,144,0.014247685,0.000263574,0.042435424,0.805218766,0.033210332,0.038745387,0
186312,15,1,22,245,15,330,0.022673611,0.000263574,0.063257775,0.805218766,0.043489721,0.051396943,0
51554,11,1,53,219,11,583,0.018888889,0.000263574,0.011860833,0.805218766,0.005271481,0.006852926,0
147421,19,458,76,333,8702,1444,0.017835648,0.000263574,0.133632051,0.000263574,0.001054296,0.009488666,1
137052,24,1,13,105,24,312,0.024247685,0.000790722,0.012651555,0.805218766,0.191881919,0.012387981,0
92348,3,1,27,205,3,81,0.019918981,0.000263574,0.087770163,0.805218766,0.0071165,0.013969425,0
14025,12,1,41,178,12,492,0.028206019,0.000263574,0.086188719,0.805218766,0.012124407,0.03110174,0
193245,1,1,28,452,1,28,0.024699074,0.000263574,0.01818661,0.805218766,0.006062203,0.004217185,1
31904,19,0,21,213,0,399,0.016759259,0.000263574,0.133632051,0.104902478,0.027938851,0.144175013,1
133500,10,1,13,317,10,130,0.025532407,0.000263574,0.00975224,0.805218766,0.191881919,0.001054296,1
197093,10,1,25,113,10,250,0.022488426,0.001054296,0.00975224,0.805218766,0.02398524,0.008697944,1
3698,20,1,13,259,20,260,0.023900463,0.000263574,0.016605166,0.805218766,0.191881919,0.035055351,0
47649,9,1,30,215,9,270,0.014548611,0.000263574,0.085134423,0.805218766,0.003690037,0.016078018,0
35180,2,1,32,477,2,64,0.02755787,0.000263574,0.069583553,0.805218766,0.004217185,0.021085925,0
119758,2,1,19,258,2,38,0.021446759,0.000790722,0.069583553,0.805218766,0.208750659,0.0071165,0
153889,72,1,13,101,72,936,0.019189815,0.000263574,0.011860833,0.805218766,0.191881919,0.036636795,1
167812,15,1,40,386,15,600,0.024421296,0.000527148,0.063257775,0.805218766,0.006325778,0.002899315,1
205380,12,1,53,265,12,636,0.014444444,0.000263574,0.086188719,0.805218766,0.005271481,0.011597259,0
8742,3,1,13,424,3,39,0.022453704,0.000263574,0.087770163,0.805218766,0.191881919,0.003426463,1
112862,19,577,0,282,10963,0,0.021574074,0.000263574,0.133632051,0.000263574,0.035846073,0.008697944,1
157104,29,1,13,101,29,377,0.023101852,0.000263574,0.042435424,0.805218766,0.191881919,0.036636795,1
159921,24,1,19,105,24,456,0.0284375,0.000263574,0.012651555,0.805218766,0.208750659,0.012387981,0
31330,19,0,24,213,0,456,0.016261574,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
204701,19,0,38,213,0,722,0.022349537,0.000263574,0.133632051,0.104902478,0.010542963,0.144175013,1
183574,34,1,12,243,34,408,0.026053241,0.000263574,0.003162889,0.805218766,0.007643648,0.008170796,1
122726,2,1,37,205,2,74,0.026793981,0.000263574,0.069583553,0.805218766,0.009225092,0.013969425,0
130092,15,1,19,245,15,285,0.016087963,0.000263574,0.063257775,0.805218766,0.208750659,0.051396943,0
64323,5,1,13,377,5,65,0.025,0.000263574,0.003162889,0.805218766,0.191881919,0.005798629,1
133825,8,1,13,145,8,104,0.019027778,0.000790722,0.042435424,0.805218766,0.191881919,0.038745387,0
103655,13,1,1,477,13,13,0.020729167,0.000263574,0.009488666,0.805218766,0.012124407,0.021085925,0
22584,18,1,28,121,18,504,0.0175,0.000263574,0.043226147,0.805218766,0.006062203,0.021085925,0
168423,1,1,10,124,1,10,0.014537037,0.000263574,0.01818661,0.805218766,0.021349499,0.001845018,0
161238,64,1,13,459,64,832,0.017349537,0.000263574,0.010542963,0.805218766,0.191881919,0.014496574,1
195289,29,1,26,343,29,754,0.022708333,0.000263574,0.042435424,0.805218766,0.003690037,0.007380074,0
114735,15,1,13,140,15,195,0.025868056,0.000263574,0.063257775,0.805218766,0.191881919,0.013178703,0
149557,3,1,13,280,3,39,0.023148148,0.000263574,0.087770163,0.805218766,0.191881919,0.031365314,0
145763,29,1,22,213,29,638,0.019965278,0.000263574,0.042435424,0.805218766,0.043489721,0.144175013,1
184434,19,0,24,213,0,456,0.018865741,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
80808,35,1,13,274,35,455,0.016851852,0.000263574,0.078281497,0.805218766,0.191881919,0.038745387,1
121349,18,1,30,107,18,540,0.014513889,0.000263574,0.043226147,0.805218766,0.003690037,0.015814444,0
132355,9,1,19,134,9,171,0.024502315,0.000263574,0.085134423,0.805218766,0.208750659,0.052714813,1
43409,2,1,25,469,2,50,0.018263889,0.000263574,0.069583553,0.805218766,0.02398524,0.007907222,0
90691,35,1,19,21,35,665,0.01525463,0.000527148,0.078281497,0.805218766,0.208750659,0.042962572,1
95820,9,1,8,134,9,72,0.014074074,0.000790722,0.085134423,0.805218766,0.023458092,0.052714813,0
102394,12,1,17,265,12,204,0.01900463,0.000263574,0.086188719,0.805218766,0.044544017,0.011597259,1
43809,15,1,19,430,15,285,0.013171296,0.000263574,0.063257775,0.805218766,0.208750659,0.002108593,0
206127,14,1,1,480,14,14,0.01806713,0.000527148,0.023458092,0.805218766,0.012124407,0.005798629,1
2207,2,1,17,435,2,34,0.02380787,0.000263574,0.069583553,0.805218766,0.044544017,0.005798629,0
181146,19,0,0,213,0,0,0.024837963,0.000263574,0.133632051,0.104902478,0.035846073,0.144175013,1
38773,35,1,13,21,35,455,0.027326389,0.000263574,0.078281497,0.805218766,0.191881919,0.042962572,1
73168,1,2,13,134,2,13,0.013576389,0.000263574,0.01818661,0.030311017,0.191881919,0.052714813,0
180235,19,3379,76,213,64201,1444,0.02005787,0.000263574,0.133632051,0.000263574,0.001054296,0.144175013,1
155617,18,1,19,107,18,342,0.024027778,0.000263574,0.043226147,0.805218766,0.208750659,0.015814444,0
29016,28,1,9,135,28,252,0.0240625,0.000527148,0.00131787,0.805218766,0.019504481,0.008170796,0
13034,18,1,22,121,18,396,0.019502315,0.000263574,0.043226147,0.805218766,0.043489721,0.021085925,1
83641,2,1,9,435,2,18,0.028333333,0.000263574,0.069583553,0.805218766,0.019504481,0.005798629,0
110985,35,1,9,21,35,315,0.023518519,0.000527148,0.078281497,0.805218766,0.019504481,0.042962572,1
145613,3,1,6,115,3,18,0.023622685,0.000263574,0.087770163,0.805218766,0.025566684,0.007380074,1
105560,12,1,13,19,12,156,0.013530093,0.002899315,0.086188719,0.805218766,0.191881919,0.002372167,0
146990,3,1,53,282,3,159,0.018090278,0.000263574,0.087770163,0.805218766,0.005271481,0.008697944,1
43813,19,3098,0,213,58862,0,0.017233796,0.000263574,0.133632051,0.000263574,0.035846073,0.144175013,1
128226,0,0,21,101,0,0,0.022037037,0.000263574,0.001581444,0.104902478,0.027938851,0.036636795,1
127332,115,1,19,203,115,2185,0.016724537,0.000263574,0.004480759,0.805218766,0.208750659,0.007907222,1
38959,3,1,13,280,3,39,0.019965278,0.000263574,0.087770163,0.805218766,0.191881919,0.031365314,0
15719,2,1,25,477,2,50,0.026643519,0.000263574,0.069583553,0.805218766,0.02398524,0.021085925,0
155879,36,1,9,128,36,324,0.027638889,0.000263574,0.004480759,0.805218766,0.019504481,0.017395888,1
189708,29,1,41,213,29,1189,0.019837963,0.000263574,0.042435424,0.805218766,0.012124407,0.144175013,1
141067,5,1,48,113,5,240,0.020578704,0.000263574,0.003162889,0.805218766,0.001845018,0.008697944,1
111153,2,1,19,236,2,38,0.019201389,0.000790722,0.069583553,0.805218766,0.208750659,0.002108593,1
74777,25,1,13,259,25,325,0.020497685,0.000263574,0.009225092,0.805218766,0.191881919,0.035055351,0
201830,14,1,22,123,14,308,0.022002315,0.000263574,0.023458092,0.805218766,0.043489721,0.004480759,1
103162,12,1,13,245,12,156,0.018217593,0.000263574,0.086188719,0.805218766,0.191881919,0.051396943,0
81896,12,1,44,259,12,528,0.023171296,0.000527148,0.086188719,0.805218766,0.001581444,0.035055351,0
64543,35,1,17,21,35,595,0.014513889,0.000263574,0.078281497,0.805218766,0.044544017,0.042962572,1
43364,3,1,13,280,3,39,0.022256944,0.000263574,0.087770163,0.805218766,0.191881919,0.031365314,0
154901,19,1532,0,213,29108,0,0.013900463,0.000263574,0.133632051,0.000263574,0.035846073,0.144175013,1
186588,1,1,22,134,1,22,0.020196759,0.000263574,0.01818661,0.805218766,0.043489721,0.052714813,0
41586,19,338,0,282,6422,0,0.019502315,0.000263574,0.133632051,0.000263574,0.035846073,0.008697944,1
115621,9,1,18,215,9,162,0.026539352,0.000263574,0.085134423,0.805218766,0.033210332,0.016078018,0
109397,18,1,13,134,18,234,0.023634259,0.000263574,0.043226147,0.805218766,0.191881919,0.052714813,0
91797,35,1,18,274,35,630,0.027604167,0.000263574,0.078281497,0.805218766,0.033210332,0.038745387,1
74834,9,1,13,215,9,117,0.017268519,0.000527148,0.085134423,0.805218766,0.191881919,0.016078018,0
172454,84,737,29,101,61908,2436,0.021956019,0.000263574,0.005007907,0.000263574,0.019768055,0.036636795,1
35841,8,1,13,145,8,104,0.01431713,0.000263574,0.042435424,0.805218766,0.191881919,0.038745387,0
18695,9,1,1,232,9,9,0.013344907,0.000263574,0.085134423,0.805218766,0.012124407,0.004744333,0
28642,3,1,13,115,3,39,0.021435185,0.000263574,0.087770163,0.805218766,0.191881919,0.007380074,0
73839,10,1,14,377,10,140,0.022708333,0.000263574,0.00975224,0.805218766,0.012124407,0.005798629,1
101027,12,1,17,259,12,204,0.017951389,0.000527148,0.086188719,0.805218766,0.044544017,0.035055351,0
102235,27,1,13,122,27,351,0.02056713,0.000263574,0.002635741,0.805218766,0.191881919,0.00843437,0
81060,19,0,607,347,0,11533,0.014907407,0.000263574,0.133632051,0.104902478,0.0071165,0.022140221,1
90626,24,1,13,105,24,312,0.027986111,0.000527148,0.012651555,0.805218766,0.191881919,0.012387981,1
38144,35,1,18,274,35,630,0.025289352,0.000263574,0.078281497,0.805218766,0.033210332,0.038745387,1
3994,8,1,41,145,8,328,0.013483796,0.000527148,0.042435424,0.805218766,0.012124407,0.038745387,1
108341,2,1,13,205,2,26,0.019571759,0.000790722,0.069583553,0.805218766,0.191881919,0.013969425,0
91661,9,1,19,215,9,171,0.014386574,0.000790722,0.085134423,0.805218766,0.208750659,0.016078018,1
130511,64,1,23,459,64,1472,0.021087963,0.000263574,0.010542963,0.805218766,0.004744333,0.014496574,0
123872,27,1,18,122,27,486,0.022986111,0.000527148,0.002635741,0.805218766,0.033210332,0.00843437,0
149609,18,1,10,107,18,180,0.020196759,0.000263574,0.043226147,0.805218766,0.021349499,0.015814444,1
10023,3,1,19,280,3,57,0.014247685,0.000790722,0.087770163,0.805218766,0.208750659,0.031365314,0
174356,115,1,19,203,115,2185,0.024988426,0.000263574,0.004480759,0.805218766,0.208750659,0.007907222,1
15768,9,1,41,232,9,369,0.017037037,0.000263574,0.085134423,0.805218766,0.012124407,0.004744333,0
20194,24,1,13,105,24,312,0.022152778,0.000263574,0.012651555,0.805218766,0.191881919,0.012387981,1
24200,19,88,24,213,1672,456,0.013194444,0.000263574,0.133632051,0.002108593,0.055350554,0.144175013,1
65386,9,1,22,442,9,198,0.016423611,0.000263574,0.085134423,0.805218766,0.043489721,0.012915129,0
160726,19,0,29,213,0,551,0.01744213,0.000263574,0.133632051,0.104902478,0.019768055,0.144175013,1
84140,9,1,19,244,9,171,0.025787037,0.000263574,0.085134423,0.805218766,0.208750659,0.005798629,0
137589,84,0,21,101,0,1764,0.015752315,0.000263574,0.005007907,0.104902478,0.027938851,0.036636795,1
202237,36,1,41,128,36,1476,0.023969907,0.000263574,0.004480759,0.805218766,0.012124407,0.017395888,1
153406,36,1,26,128,36,936,0.016944444,0.000263574,0.004480759,0.805218766,0.003690037,0.017395888,1
111943,48,1,19,213,48,912,0.025497685,0.000263574,0.001054296,0.805218766,0.208750659,0.144175013,1
46582,12,1,10,245,12,120,0.020092593,0.000527148,0.086188719,0.805218766,0.021349499,0.051396943,0
59062,35,1,13,274,35,455,0.023113426,0.000527148,0.078281497,0.805218766,0.191881919,0.038745387,1
101701,21,1,12,128,21,252,0.016493056,0.000263574,0.015287296,0.805218766,0.007643648,0.017395888,0
70462,3,1,19,409,3,57,0.01650463,0.000263574,0.087770163,0.805218766,0.208750659,0.007380074,1
23545,9,1,19,215,9,171,0.02775463,0.000263574,0.085134423,0.805218766,0.208750659,0.016078018,1
92766,60,1,19,21,60,1140,0.016134259,0.00131787,0.001581444,0.805218766,0.208750659,0.042962572,1
167060,29,1,14,213,29,406,0.018171296,0.000263574,0.042435424,0.805218766,0.012124407,0.144175013,1
107210,35,1,13,21,35,455,0.021122685,0.000263574,0.078281497,0.805218766,0.191881919,0.042962572,1
2127,64,1,18,459,64,1152,0.013194444,0.000263574,0.010542963,0.805218766,0.033210332,0.014496574,0
5348,3,1,34,115,3,102,0.020891204,0.003162889,0.087770163,0.805218766,0.000790722,0.007380074,0
181105,14,1,6,134,14,84,0.014050926,0.000263574,0.023458092,0.805218766,0.025566684,0.052714813,0
1439,19,0,24,213,0,456,0.015011574,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
98491,9,1,8,442,9,72,0.025196759,0.000263574,0.085134423,0.805218766,0.023458092,0.012915129,0
210561,35,1,19,274,35,665,0.024583333,0.000263574,0.078281497,0.805218766,0.208750659,0.038745387,1
134606,3,1,40,205,3,120,0.025983796,0.000527148,0.087770163,0.805218766,0.006325778,0.013969425,1
76900,12,1,13,205,12,156,0.017384259,0.000263574,0.086188719,0.805218766,0.191881919,0.013969425,0
139474,29,1,14,213,29,406,0.028252315,0.000263574,0.042435424,0.805218766,0.012124407,0.144175013,1
194103,250,33,29,101,8250,7250,0.027546296,0.000263574,0.000263574,0.001054296,0.019768055,0.036636795,1
174169,15,1,19,386,15,285,0.021238426,0.000263574,0.063257775,0.805218766,0.208750659,0.002899315,1
98781,35,1,19,274,35,665,0.02806713,0.000263574,0.078281497,0.805218766,0.208750659,0.038745387,1
44744,115,1,19,203,115,2185,0.016712963,0.00131787,0.004480759,0.805218766,0.208750659,0.007907222,1
119985,9,1,15,134,9,135,0.021921296,0.000263574,0.085134423,0.805218766,0.020822351,0.052714813,1
34912,12,1,13,178,12,156,0.016736111,0.000527148,0.086188719,0.805218766,0.191881919,0.03110174,0
95177,8,1,25,145,8,200,0.020208333,0.000790722,0.042435424,0.805218766,0.02398524,0.038745387,1
109882,19,0,29,213,0,551,0.017928241,0.000263574,0.133632051,0.104902478,0.019768055,0.144175013,1
26814,3,1,22,480,3,66,0.017881944,0.000263574,0.087770163,0.805218766,0.043489721,0.005798629,0
35973,18,1,19,107,18,342,0.018831019,0.000263574,0.043226147,0.805218766,0.208750659,0.015814444,1
151814,19,1175,24,213,22325,456,0.02369213,0.000263574,0.133632051,0.000263574,0.055350554,0.144175013,1
139894,1,1,6,137,1,6,0.015138889,0.000263574,0.01818661,0.805218766,0.025566684,0.006852926,1
105485,2,1,15,205,2,30,0.014340278,0.000263574,0.069583553,0.805218766,0.020822351,0.013969425,0
114221,2,1,13,258,2,26,0.017534722,0.000263574,0.069583553,0.805218766,0.191881919,0.0071165,0
65676,15,1,40,412,15,600,0.013449074,0.000263574,0.063257775,0.805218766,0.006325778,0.001054296,0
170584,58,1,41,120,58,2378,0.029050926,0.000263574,0.000527148,0.805218766,0.012124407,0.000263574,1
64394,18,1,13,121,18,234,0.025,0.000263574,0.043226147,0.805218766,0.191881919,0.021085925,0
81582,19,0,24,347,0,456,0.013680556,0.000263574,0.133632051,0.104902478,0.055350554,0.022140221,1
43793,15,1,19,265,15,285,0.024409722,0.001054296,0.063257775,0.805218766,0.208750659,0.011597259,0
86827,35,1,23,274,35,805,0.022407407,0.000263574,0.078281497,0.805218766,0.004744333,0.038745387,1
116407,14,1,6,439,14,84,0.027650463,0.000263574,0.023458092,0.805218766,0.025566684,0.005798629,0
51510,8,1,6,145,8,48,0.015856481,0.000263574,0.042435424,0.805218766,0.025566684,0.038745387,0
100275,2,1,6,219,2,12,0.016747685,0.002372167,0.069583553,0.805218766,0.025566684,0.006852926,0
140005,35,1,13,274,35,455,0.023009259,0.000263574,0.078281497,0.805218766,0.191881919,0.038745387,1
4759,12,1,22,245,12,264,0.026585648,0.000527148,0.086188719,0.805218766,0.043489721,0.051396943,0
179411,19,472,24,282,8968,456,0.028819444,0.000263574,0.133632051,0.000527148,0.055350554,0.008697944,1
66596,12,1,13,259,12,156,0.022013889,0.000263574,0.086188719,0.805218766,0.191881919,0.035055351,0
30564,64,1,19,459,64,1216,0.019074074,0.000790722,0.010542963,0.805218766,0.208750659,0.014496574,0
136763,19,0,24,213,0,456,0.018923611,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
168365,18,1,14,121,18,252,0.020520833,0.000263574,0.043226147,0.805218766,0.012124407,0.021085925,0
95145,18,1,19,134,18,342,0.019016204,0.000263574,0.043226147,0.805218766,0.208750659,0.052714813,1
191759,14,1,12,379,14,168,0.023645833,0.000263574,0.023458092,0.805218766,0.007643648,0.007380074,1
16557,35,1,13,21,35,455,0.0225,0.000263574,0.078281497,0.805218766,0.191881919,0.042962572,1
23346,20,1,18,259,20,360,0.016643519,0.000263574,0.016605166,0.805218766,0.033210332,0.035055351,1
56126,2,1,27,364,2,54,0.020162037,0.000263574,0.069583553,0.805218766,0.0071165,0.003162889,0
103019,15,1,47,245,15,705,0.024710648,0.000527148,0.063257775,0.805218766,0.003690037,0.051396943,0
127220,18,1,19,107,18,342,0.021412037,0.000527148,0.043226147,0.805218766,0.208750659,0.015814444,0
37801,29,1,19,213,29,551,0.013217593,0.000263574,0.042435424,0.805218766,0.208750659,0.144175013,1
69449,25,1,13,259,25,325,0.022650463,0.000263574,0.009225092,0.805218766,0.191881919,0.035055351,0
92852,3,1,17,153,3,51,0.02744213,0.000527148,0.087770163,0.805218766,0.044544017,0.012387981,0
85072,29,1,13,210,29,377,0.01900463,0.000263574,0.042435424,0.805218766,0.191881919,0.004744333,1
154408,25,1,17,259,25,425,0.024803241,0.000263574,0.009225092,0.805218766,0.044544017,0.035055351,0
95766,15,1,26,379,15,390,0.019143519,0.00131787,0.063257775,0.805218766,0.003690037,0.007380074,0
191210,64,1,19,459,64,1216,0.016875,0.000263574,0.010542963,0.805218766,0.208750659,0.014496574,0
175740,19,0,24,347,0,456,0.020659722,0.000263574,0.133632051,0.104902478,0.055350554,0.022140221,1
95866,24,1,13,105,24,312,0.015081019,0.000527148,0.012651555,0.805218766,0.191881919,0.012387981,0
202962,29,1,13,343,29,377,0.028530093,0.000263574,0.042435424,0.805218766,0.191881919,0.007380074,1
207910,10,1,22,203,10,220,0.021979167,0.000263574,0.00975224,0.805218766,0.043489721,0.007907222,1
40643,35,1,19,21,35,665,0.022581019,0.000263574,0.078281497,0.805218766,0.208750659,0.042962572,1
98207,19,0,24,347,0,456,0.015613426,0.000790722,0.133632051,0.104902478,0.055350554,0.022140221,1
99503,25,1,13,259,25,325,0.022361111,0.000263574,0.009225092,0.805218766,0.191881919,0.035055351,0
139498,9,1,13,442,9,117,0.015034722,0.000263574,0.085134423,0.805218766,0.191881919,0.012915129,0
79909,25,1,1,259,25,25,0.017824074,0.000263574,0.009225092,0.805218766,0.012124407,0.035055351,0
109703,1,1,13,134,1,13,0.017627315,0.000263574,0.01818661,0.805218766,0.191881919,0.052714813,0
12244,15,1,19,245,15,285,0.015648148,0.000263574,0.063257775,0.805218766,0.208750659,0.051396943,0
100869,17,1,13,280,17,221,0.025636574,0.000263574,0.003690037,0.805218766,0.191881919,0.031365314,1
185286,21,1,22,128,21,462,0.023599537,0.000263574,0.015287296,0.805218766,0.043489721,0.017395888,0
171575,14,1,40,439,14,560,0.022766204,0.000790722,0.023458092,0.805218766,0.006325778,0.005798629,1
92735,3,1,43,211,3,129,0.028263889,0.002108593,0.087770163,0.805218766,0.000790722,0.002372167,0
106035,2,1,43,258,2,86,0.028587963,0.000263574,0.069583553,0.805218766,0.000790722,0.0071165,0
173542,29,1,19,343,29,551,0.027858796,0.000263574,0.042435424,0.805218766,0.208750659,0.007380074,1
47455,8,1,19,145,8,152,0.017905093,0.000527148,0.042435424,0.805218766,0.208750659,0.038745387,0
118408,6,1,8,125,6,48,0.021898148,0.000263574,0.011333685,0.805218766,0.023458092,0.0071165,0
212002,15,1,19,245,15,285,0.021886574,0.000263574,0.063257775,0.805218766,0.208750659,0.051396943,0
15990,9,1,8,244,9,72,0.022291667,0.000263574,0.085134423,0.805218766,0.023458092,0.005798629,0
207984,35,1,22,274,35,770,0.025486111,0.000263574,0.078281497,0.805218766,0.043489721,0.038745387,1
58678,10,1,49,113,10,490,0.023553241,0.000263574,0.00975224,0.805218766,0.00131787,0.008697944,1
10826,12,1,13,265,12,156,0.01869213,0.000263574,0.086188719,0.805218766,0.191881919,0.011597259,0
27597,9,1,19,232,9,171,0.01556713,0.000527148,0.085134423,0.805218766,0.208750659,0.004744333,0
123531,35,1,13,21,35,455,0.024652778,0.000263574,0.078281497,0.805218766,0.191881919,0.042962572,1
202610,9,1,19,244,9,171,0.022326389,0.000263574,0.085134423,0.805218766,0.208750659,0.005798629,1
153618,29,1,12,213,29,348,0.013680556,0.000263574,0.042435424,0.805218766,0.007643648,0.144175013,1
105304,39,1,13,101,39,507,0.022662037,0.000263574,0.002108593,0.805218766,0.191881919,0.036636795,1
53454,3,2,40,489,6,120,0.0215625,0.001054296,0.087770163,0.030311017,0.006325778,0.005798629,0
24184,9,1,6,134,9,54,0.025150463,0.000263574,0.085134423,0.805218766,0.025566684,0.052714813,0
45083,11,1,53,487,11,583,0.014178241,0.000263574,0.011860833,0.805218766,0.005271481,0.000790722,0
130834,8,1,6,145,8,48,0.013668981,0.000527148,0.042435424,0.805218766,0.025566684,0.038745387,1
90509,3,1,3,489,3,9,0.017407407,0.000790722,0.087770163,0.805218766,0.013705851,0.005798629,0
174500,34,1,37,243,34,1258,0.0175,0.000263574,0.003162889,0.805218766,0.009225092,0.008170796,1
108019,3,1,13,137,3,39,0.016863426,0.000790722,0.087770163,0.805218766,0.191881919,0.006852926,0
167015,115,1,20,203,115,2300,0.026793981,0.000263574,0.004480759,0.805218766,0.019240907,0.007907222,1
43783,50,73,24,213,3650,1200,0.020659722,0.000263574,0.003162889,0.000790722,0.055350554,0.144175013,1
69484,35,1,8,274,35,280,0.021840278,0.000263574,0.078281497,0.805218766,0.023458092,0.038745387,1
166628,18,1,19,121,18,342,0.01806713,0.000527148,0.043226147,0.805218766,0.208750659,0.021085925,1
47699,35,1,25,274,35,875,0.025659722,0.000263574,0.078281497,0.805218766,0.02398524,0.038745387,1
197560,35,1,10,274,35,350,0.02724537,0.000263574,0.078281497,0.805218766,0.021349499,0.038745387,1
161972,9,1,22,134,9,198,0.017638889,0.000263574,0.085134423,0.805218766,0.043489721,0.052714813,1
37120,35,1,6,274,35,210,0.027233796,0.000263574,0.078281497,0.805218766,0.025566684,0.038745387,1
161224,154,1,22,243,154,3388,0.017766204,0.000263574,0.000263574,0.805218766,0.043489721,0.008170796,1
181638,22,1,19,225,22,418,0.026944444,0.000263574,0.000790722,0.805218766,0.208750659,0.000527148,1
4015,29,1,13,213,29,377,0.025578704,0.000263574,0.042435424,0.805218766,0.191881919,0.144175013,1
200146,83,0,38,171,0,3154,0.023576389,0.000263574,0.000790722,0.104902478,0.010542963,0.003426463,1
188511,16,1,25,268,16,400,0.022523148,0.000263574,0.002372167,0.805218766,0.02398524,0.002635741,1
42446,1,1,22,377,1,22,0.014756944,0.000263574,0.01818661,0.805218766,0.043489721,0.005798629,0
85644,12,1,13,497,12,156,0.020081019,0.000263574,0.086188719,0.805218766,0.191881919,0.001054296,0
68963,9,1,41,442,9,369,0.014513889,0.000263574,0.085134423,0.805218766,0.012124407,0.012915129,0
59371,19,97,24,333,1843,456,0.017673611,0.000263574,0.133632051,0.000527148,0.055350554,0.009488666,1
160393,36,1,1,128,36,36,0.013634259,0.000263574,0.004480759,0.805218766,0.012124407,0.017395888,1
70471,24,1,13,105,24,312,0.02806713,0.000263574,0.012651555,0.805218766,0.191881919,0.012387981,1
53915,3,1,13,280,3,39,0.018703704,0.000527148,0.087770163,0.805218766,0.191881919,0.031365314,0
39007,15,1,19,140,15,285,0.019039352,0.000527148,0.063257775,0.805218766,0.208750659,0.013178703,1
123955,12,1,13,205,12,156,0.0278125,0.000527148,0.086188719,0.805218766,0.191881919,0.013969425,0
210249,9,1,16,215,9,144,0.013645833,0.000263574,0.085134423,0.805218766,0.013969425,0.016078018,0
194059,29,1,19,213,29,551,0.014236111,0.000263574,0.042435424,0.805218766,0.208750659,0.144175013,1
181762,29,1,13,343,29,377,0.023449074,0.000263574,0.042435424,0.805218766,0.191881919,0.007380074,1
188225,24,1,18,178,24,432,0.013831019,0.000263574,0.012651555,0.805218766,0.033210332,0.03110174,0
64663,2,1,53,477,2,106,0.018090278,0.000527148,0.069583553,0.805218766,0.005271481,0.021085925,0
152282,19,0,24,213,0,456,0.013229167,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
141962,3,2,19,280,6,57,0.016076389,0.000263574,0.087770163,0.030311017,0.208750659,0.031365314,0
105560,14,1,13,349,14,182,0.019976852,0.002899315,0.023458092,0.805218766,0.191881919,0.001845018,0
200517,35,1,19,274,35,665,0.021446759,0.000263574,0.078281497,0.805218766,0.208750659,0.038745387,1
59076,12,1,22,328,12,264,0.016956019,0.000527148,0.086188719,0.805218766,0.043489721,0.002635741,0
118748,35,1,18,274,35,630,0.028715278,0.000263574,0.078281497,0.805218766,0.033210332,0.038745387,1
118442,100,3032,607,347,303200,60700,0.015196759,0.000527148,0.000263574,0.003162889,0.0071165,0.022140221,0
175932,14,1,40,439,14,560,0.014733796,0.000263574,0.023458092,0.805218766,0.006325778,0.005798629,1
134487,8,1,11,145,8,88,0.014594907,0.000263574,0.042435424,0.805218766,0.003953611,0.038745387,0
22085,15,1,13,245,15,195,0.027337963,0.000527148,0.063257775,0.805218766,0.191881919,0.051396943,0
125939,35,1,19,21,35,665,0.026550926,0.000263574,0.078281497,0.805218766,0.208750659,0.042962572,1
95388,25,1,13,259,25,325,0.025636574,0.000527148,0.009225092,0.805218766,0.191881919,0.035055351,0
176634,20,1,22,259,20,440,0.0209375,0.000263574,0.016605166,0.805218766,0.043489721,0.035055351,1
180858,19,0,29,347,0,551,0.022858796,0.000263574,0.133632051,0.104902478,0.019768055,0.022140221,1
123794,14,1,15,442,14,210,0.028483796,0.000790722,0.023458092,0.805218766,0.020822351,0.012915129,0
4414,6,1,13,125,6,78,0.01681713,0.000527148,0.011333685,0.805218766,0.191881919,0.0071165,0
9658,8,1,13,145,8,104,0.018263889,0.000263574,0.042435424,0.805218766,0.191881919,0.038745387,0
4052,19,0,24,347,0,456,0.016030093,0.001054296,0.133632051,0.104902478,0.055350554,0.022140221,1
