,0,1,2,3,4,5
93798,3.0,1.0,13.0,280.0,1.73,0.0
93799,3.0,1.0,22.0,402.0,2.65,1.0
93800,2.0,1.0,14.0,205.0,0.61,0.0
93801,19.0,42.0,21.0,213.0,2.46,1.0
93802,35.0,1.0,13.0,21.0,0.46,1.0
93803,15.0,1.0,13.0,245.0,1.63,1.0
93804,29.0,1.0,4.0,213.0,0.27,1.0
93805,19.0,0.0,50.0,213.0,0.77,1.0
93806,5.0,1.0,43.0,113.0,1.93,1.0
93807,29.0,1.0,13.0,213.0,0.9,1.0
93808,12.0,1.0,22.0,265.0,1.68,0.0
93809,19.0,0.0,24.0,213.0,2.46,1.0
93810,45.0,1.0,61.0,419.0,2.64,1.0
93811,3.0,1.0,18.0,409.0,2.63,0.0
93812,19.0,0.0,29.0,213.0,0.37,1.0
93813,2.0,1.0,19.0,219.0,2.93,1.0
93814,18.0,1.0,10.0,107.0,2.33,0.0
93815,10.0,1.0,30.0,113.0,2.72,1.0
93816,72.0,1.0,18.0,101.0,1.82,1.0
93817,26.0,1.0,19.0,266.0,2.37,0.0
93818,45.0,1.0,30.0,419.0,2.95,1.0
93819,18.0,1.0,19.0,134.0,1.4,1.0
93820,5.0,1.0,11.0,113.0,0.83,1.0
93821,66.0,1.0,22.0,101.0,1.42,1.0
93822,10.0,1.0,32.0,113.0,2.44,1.0
93823,18.0,1.0,25.0,107.0,0.91,1.0
93824,3.0,1.0,18.0,424.0,2.91,0.0
93825,10.0,1.0,11.0,113.0,0.65,1.0
93826,12.0,1.0,3.0,328.0,0.58,0.0
93827,35.0,1.0,13.0,274.0,0.93,1.0
93828,19.0,0.0,21.0,213.0,2.74,1.0
93829,14.0,1.0,19.0,442.0,2.95,0.0
93830,18.0,1.0,19.0,121.0,2.18,0.0
93831,12.0,1.0,13.0,140.0,0.44,0.0
93832,14.0,2.0,49.0,467.0,1.96,0.0
93833,3.0,1.0,18.0,424.0,0.34,0.0
93834,3.0,2.0,19.0,130.0,1.55,0.0
93835,35.0,1.0,19.0,21.0,2.49,1.0
93836,15.0,1.0,18.0,386.0,0.97,0.0
93837,35.0,1.0,19.0,21.0,0.47,1.0
93838,35.0,1.0,13.0,21.0,2.42,1.0
93839,27.0,1.0,19.0,153.0,0.47,0.0
93840,19.0,0.0,0.0,213.0,0.72,1.0
93841,9.0,1.0,13.0,466.0,2.57,0.0
93842,2.0,1.0,19.0,122.0,1.37,0.0
93843,3.0,1.0,22.0,489.0,2.46,0.0
93844,19.0,0.0,24.0,213.0,1.01,1.0
93845,9.0,1.0,14.0,442.0,2.46,1.0
93846,18.0,1.0,19.0,439.0,2.38,1.0
93847,15.0,1.0,13.0,245.0,0.98,0.0
93848,5.0,1.0,32.0,113.0,2.98,1.0
93849,12.0,1.0,22.0,259.0,0.64,0.0
93850,3.0,1.0,19.0,280.0,1.52,0.0
93851,20.0,1.0,13.0,259.0,2.03,1.0
93852,17.0,1.0,19.0,280.0,1.33,0.0
93853,13.0,1.0,25.0,477.0,0.81,0.0
93854,19.0,0.0,0.0,213.0,1.08,1.0
93855,2.0,2.0,9.0,364.0,1.84,0.0
93856,35.0,1.0,20.0,274.0,2.16,1.0
93857,19.0,0.0,24.0,213.0,1.88,1.0
93858,2.0,1.0,18.0,477.0,2.09,0.0
93859,13.0,1.0,18.0,477.0,0.78,0.0
93860,13.0,1.0,13.0,477.0,0.98,0.0
93861,12.0,1.0,13.0,205.0,1.54,0.0
93862,9.0,1.0,19.0,466.0,1.51,0.0
93863,19.0,0.0,29.0,101.0,1.53,1.0
93864,12.0,1.0,13.0,265.0,0.36,0.0
93865,3.0,1.0,18.0,280.0,2.52,0.0
93866,10.0,1.0,19.0,377.0,1.3,1.0
93867,18.0,1.0,14.0,121.0,1.74,0.0
93868,26.0,1.0,28.0,477.0,2.79,0.0
93869,148.0,1.0,22.0,213.0,2.58,1.0
93870,12.0,1.0,10.0,340.0,1.69,0.0
93871,19.0,101.0,29.0,213.0,0.61,1.0
93872,35.0,1.0,19.0,21.0,0.49,1.0
93873,19.0,0.0,29.0,213.0,1.33,1.0
93874,19.0,0.0,38.0,213.0,0.51,1.0
93875,29.0,2.0,18.0,343.0,1.73,1.0
93876,15.0,1.0,19.0,386.0,2.41,0.0
93877,19.0,0.0,29.0,213.0,0.47,1.0
93878,2.0,1.0,18.0,236.0,0.8,0.0
93879,8.0,1.0,13.0,145.0,1.03,1.0
93880,19.0,0.0,29.0,213.0,1.57,1.0
93881,62.0,1.0,19.0,21.0,1.48,1.0
93882,13.0,2.0,47.0,400.0,2.65,0.0
93883,190.0,1.0,18.0,101.0,2.43,1.0
93884,19.0,0.0,29.0,213.0,1.3,1.0
93885,3.0,1.0,13.0,205.0,0.07,0.0
93886,18.0,1.0,13.0,134.0,1.01,0.0
93887,48.0,1.0,19.0,213.0,2.53,1.0
93888,10.0,1.0,27.0,113.0,1.6,1.0
93889,19.0,0.0,50.0,213.0,2.8,1.0
93890,19.0,0.0,0.0,347.0,2.78,1.0
93891,19.0,97.0,24.0,213.0,0.64,1.0
93892,52.0,1.0,19.0,379.0,1.9,1.0
93893,14.0,1.0,17.0,349.0,2.29,0.0
93894,214.0,1.0,13.0,243.0,1.48,1.0
93895,107.0,1.0,19.0,171.0,2.45,1.0
93896,9.0,1.0,17.0,232.0,0.35,0.0
93897,29.0,1.0,3.0,213.0,1.66,1.0
93898,10.0,1.0,43.0,113.0,2.91,1.0
93899,64.0,1.0,3.0,459.0,0.62,0.0
93900,1.0,1.0,47.0,137.0,2.64,0.0
93901,35.0,1.0,15.0,21.0,2.06,1.0
93902,3.0,1.0,13.0,371.0,0.38,0.0
93903,5.0,1.0,32.0,113.0,2.53,1.0
93904,35.0,1.0,22.0,21.0,0.55,1.0
93905,7.0,1.0,15.0,101.0,2.53,1.0
93906,10.0,1.0,61.0,113.0,1.85,1.0
93907,18.0,1.0,12.0,107.0,2.42,0.0
93908,5.0,1.0,30.0,113.0,1.39,1.0
93909,21.0,1.0,11.0,128.0,0.61,0.0
93910,64.0,1.0,13.0,459.0,1.94,0.0
93911,10.0,1.0,7.0,113.0,0.95,1.0
93912,29.0,1.0,8.0,343.0,1.35,1.0
93913,23.0,1.0,13.0,153.0,0.86,1.0
93914,5.0,1.0,27.0,113.0,2.43,1.0
93915,9.0,1.0,35.0,442.0,2.94,0.0
93916,9.0,1.0,19.0,134.0,2.03,0.0
93917,3.0,1.0,19.0,402.0,1.8,0.0
93918,3.0,1.0,19.0,489.0,1.77,0.0
93919,14.0,1.0,37.0,379.0,0.44,0.0
93920,3.0,1.0,19.0,280.0,2.07,0.0
93921,15.0,1.0,3.0,3.0,0.08,0.0
93922,1.0,1.0,13.0,135.0,2.55,0.0
93923,9.0,1.0,17.0,215.0,2.8,0.0
93924,29.0,1.0,18.0,347.0,2.47,0.0
93925,19.0,0.0,38.0,347.0,0.52,1.0
93926,6.0,1.0,20.0,459.0,2.5,0.0
93927,9.0,1.0,13.0,466.0,2.51,1.0
93928,145.0,0.0,21.0,243.0,2.25,1.0
93929,19.0,0.0,21.0,213.0,2.87,1.0
93930,5.0,1.0,4.0,113.0,2.92,1.0
93931,13.0,1.0,8.0,477.0,1.76,0.0
93932,9.0,1.0,13.0,449.0,1.85,0.0
93933,11.0,1.0,35.0,325.0,1.38,1.0
93934,18.0,1.0,13.0,121.0,2.73,0.0
93935,24.0,1.0,19.0,105.0,0.69,1.0
93936,19.0,0.0,38.0,347.0,0.63,1.0
93937,35.0,1.0,22.0,274.0,1.59,1.0
93938,20.0,1.0,16.0,259.0,0.67,0.0
93939,9.0,1.0,27.0,127.0,2.93,0.0
93940,9.0,1.0,19.0,334.0,2.51,0.0
93941,2.0,1.0,41.0,243.0,1.98,0.0
93942,12.0,1.0,19.0,178.0,1.36,0.0
93943,10.0,1.0,37.0,113.0,0.55,1.0
93944,19.0,0.0,38.0,213.0,1.79,1.0
93945,2.0,1.0,19.0,237.0,0.43,0.0
93946,7.0,1.0,42.0,101.0,2.82,0.0
93947,18.0,1.0,19.0,107.0,0.7,1.0
93948,12.0,1.0,13.0,265.0,2.82,0.0
93949,9.0,1.0,19.0,442.0,1.17,0.0
93950,3.0,1.0,19.0,280.0,2.18,0.0
93951,2.0,1.0,19.0,469.0,0.47,0.0
93952,9.0,1.0,19.0,215.0,2.39,0.0
93953,29.0,1.0,19.0,213.0,2.9,1.0
93954,3.0,1.0,19.0,409.0,1.06,0.0
93955,2.0,1.0,19.0,237.0,0.41,0.0
93956,9.0,1.0,20.0,334.0,1.36,0.0
93957,35.0,1.0,3.0,21.0,1.41,1.0
93958,19.0,2952.0,29.0,213.0,0.94,1.0
93959,15.0,1.0,37.0,245.0,2.59,0.0
93960,8.0,1.0,13.0,145.0,2.79,0.0
93961,32.0,1.0,18.0,376.0,2.41,1.0
93962,15.0,1.0,25.0,430.0,0.61,0.0
93963,19.0,0.0,21.0,213.0,0.83,1.0
93964,9.0,1.0,19.0,215.0,0.08,0.0
93965,3.0,1.0,8.0,173.0,1.01,1.0
93966,19.0,78.0,0.0,213.0,0.49,1.0
93967,12.0,1.0,19.0,245.0,2.91,0.0
93968,45.0,1.0,27.0,465.0,2.67,1.0
93969,19.0,0.0,24.0,347.0,1.34,1.0
93970,9.0,1.0,19.0,215.0,1.74,1.0
93971,2.0,1.0,13.0,219.0,2.39,0.0
93972,26.0,1.0,35.0,266.0,0.61,0.0
93973,9.0,1.0,13.0,127.0,2.75,0.0
93974,19.0,850.0,38.0,213.0,0.65,1.0
93975,12.0,1.0,58.0,328.0,1.95,0.0
93976,15.0,1.0,13.0,153.0,1.84,0.0
93977,11.0,1.0,8.0,173.0,2.43,0.0
93978,148.0,1.0,18.0,213.0,3.0,1.0
93979,3.0,1.0,9.0,280.0,2.82,0.0
93980,2.0,1.0,13.0,469.0,2.43,0.0
93981,2.0,1.0,19.0,122.0,1.32,0.0
93982,3.0,1.0,31.0,205.0,1.3,0.0
93983,1.0,1.0,19.0,150.0,0.12,0.0
93984,19.0,16.0,0.0,213.0,0.84,1.0
93985,35.0,1.0,13.0,274.0,0.83,1.0
93986,18.0,1.0,13.0,107.0,2.57,0.0
93987,5.0,1.0,7.0,113.0,0.96,1.0
93988,19.0,6.0,29.0,213.0,2.65,1.0
93989,7.0,1.0,31.0,101.0,0.79,0.0
93990,45.0,1.0,23.0,5.0,1.57,1.0
93991,9.0,2.0,40.0,234.0,1.8,0.0
93992,55.0,1.0,14.0,453.0,0.44,0.0
93993,12.0,1.0,13.0,124.0,1.29,0.0
93994,29.0,1.0,22.0,213.0,0.04,1.0
93995,19.0,67.0,24.0,213.0,2.95,1.0
93996,12.0,1.0,22.0,259.0,2.3,0.0
93997,3.0,1.0,20.0,130.0,2.95,0.0
93998,3.0,1.0,31.0,280.0,1.02,1.0
93999,25.0,1.0,17.0,259.0,2.67,0.0
94000,18.0,1.0,19.0,107.0,0.93,1.0
94001,19.0,67.0,24.0,213.0,1.65,1.0
94002,6.0,1.0,53.0,459.0,0.61,0.0
94003,9.0,1.0,19.0,215.0,1.41,1.0
94004,3.0,1.0,41.0,280.0,2.64,0.0
94005,19.0,0.0,0.0,213.0,1.96,1.0
94006,18.0,1.0,27.0,439.0,1.76,0.0
94007,10.0,1.0,4.0,113.0,2.63,1.0
94008,15.0,1.0,19.0,245.0,0.7,0.0
94009,19.0,558.0,29.0,213.0,2.66,1.0
94010,35.0,1.0,19.0,21.0,0.37,1.0
94011,23.0,1.0,17.0,153.0,1.85,0.0
94012,9.0,1.0,13.0,215.0,1.03,0.0
94013,19.0,0.0,38.0,213.0,0.86,1.0
94014,10.0,1.0,32.0,113.0,0.5,1.0
94015,48.0,1.0,13.0,213.0,0.53,1.0
94016,12.0,1.0,6.0,265.0,0.2,0.0
94017,29.0,1.0,19.0,101.0,1.59,1.0
94018,18.0,1.0,19.0,121.0,0.87,1.0
94019,34.0,1.0,19.0,243.0,1.83,1.0
94020,29.0,1.0,22.0,343.0,2.6,1.0
94021,29.0,1.0,12.0,213.0,2.34,1.0
94022,84.0,0.0,38.0,101.0,1.59,1.0
94023,24.0,1.0,22.0,105.0,0.87,0.0
94024,10.0,1.0,37.0,113.0,1.6,1.0
94025,19.0,0.0,21.0,213.0,2.59,1.0
94026,2.0,1.0,18.0,237.0,0.81,0.0
94027,37.0,1.0,18.0,213.0,0.69,1.0
94028,9.0,1.0,20.0,134.0,0.67,0.0
94029,35.0,1.0,19.0,21.0,0.37,1.0
94030,19.0,0.0,24.0,213.0,2.53,1.0
94031,19.0,0.0,24.0,213.0,0.71,1.0
94032,12.0,1.0,19.0,178.0,1.82,0.0
94033,9.0,2.0,9.0,466.0,1.5,0.0
94034,24.0,1.0,19.0,105.0,0.14,0.0
94035,12.0,1.0,19.0,245.0,0.78,0.0
94036,35.0,1.0,19.0,21.0,2.5,1.0
94037,35.0,1.0,13.0,274.0,0.03,1.0
94038,5.0,1.0,27.0,113.0,1.55,1.0
94039,5.0,1.0,47.0,113.0,2.95,1.0
94040,12.0,1.0,13.0,265.0,2.42,0.0
94041,20.0,1.0,19.0,478.0,2.76,1.0
94042,9.0,1.0,19.0,442.0,0.56,0.0
94043,1.0,1.0,53.0,135.0,2.54,0.0
94044,9.0,1.0,19.0,334.0,0.68,0.0
94045,3.0,1.0,19.0,280.0,0.68,0.0
94046,29.0,1.0,13.0,343.0,1.93,1.0
94047,35.0,1.0,19.0,21.0,0.38,1.0
94048,18.0,1.0,17.0,107.0,2.49,0.0
94049,35.0,1.0,19.0,21.0,0.87,1.0
94050,2.0,1.0,15.0,219.0,1.66,0.0
94051,15.0,1.0,13.0,412.0,1.45,0.0
94052,2.0,1.0,22.0,435.0,2.56,0.0
94053,27.0,1.0,12.0,153.0,0.37,0.0
94054,3.0,1.0,8.0,280.0,2.41,0.0
94055,19.0,0.0,29.0,213.0,2.01,1.0
94056,3.0,1.0,25.0,379.0,2.2,0.0
94057,3.0,1.0,19.0,173.0,0.67,1.0
94058,5.0,1.0,43.0,113.0,0.63,1.0
94059,18.0,1.0,37.0,134.0,0.78,0.0
94060,14.0,1.0,17.0,439.0,2.93,0.0
94061,18.0,1.0,13.0,107.0,1.49,1.0
94062,5.0,1.0,1.0,113.0,0.65,1.0
94063,35.0,1.0,19.0,21.0,1.49,1.0
94064,19.0,0.0,0.0,347.0,2.68,0.0
94065,26.0,1.0,19.0,477.0,2.7,0.0
94066,45.0,1.0,18.0,5.0,2.86,1.0
94067,17.0,1.0,25.0,280.0,1.83,0.0
94068,35.0,1.0,22.0,274.0,1.14,1.0
94069,7.0,1.0,19.0,101.0,2.65,0.0
94070,29.0,1.0,17.0,213.0,0.62,1.0
94071,9.0,1.0,12.0,244.0,2.88,0.0
94072,11.0,1.0,13.0,469.0,1.74,1.0
94073,21.0,1.0,19.0,128.0,0.56,0.0
94074,45.0,1.0,27.0,419.0,0.34,1.0
94075,9.0,1.0,13.0,334.0,2.75,0.0
94076,26.0,1.0,2.0,266.0,0.87,0.0
94077,15.0,1.0,18.0,278.0,2.57,0.0
94078,3.0,1.0,13.0,480.0,0.84,1.0
94079,26.0,1.0,41.0,121.0,2.39,0.0
94080,19.0,0.0,29.0,213.0,2.52,1.0
94081,19.0,259.0,0.0,213.0,1.28,1.0
94082,19.0,0.0,21.0,213.0,1.98,0.0
94083,9.0,1.0,19.0,244.0,2.61,1.0
94084,29.0,1.0,19.0,343.0,2.41,1.0
94085,2.0,1.0,16.0,477.0,0.52,0.0
94086,21.0,1.0,19.0,128.0,0.77,0.0
94087,9.0,1.0,17.0,466.0,1.98,0.0
94088,35.0,1.0,20.0,274.0,0.19,1.0
94089,19.0,0.0,50.0,213.0,2.0,1.0
94090,14.0,1.0,9.0,463.0,0.58,0.0
94091,107.0,1.0,19.0,171.0,2.46,1.0
94092,2.0,1.0,8.0,282.0,1.37,1.0
94093,18.0,1.0,8.0,107.0,1.87,0.0
94094,10.0,1.0,19.0,377.0,2.43,1.0
94095,10.0,1.0,11.0,113.0,2.8,1.0
94096,10.0,1.0,37.0,113.0,2.71,1.0
94097,5.0,1.0,37.0,113.0,2.78,1.0
94098,23.0,1.0,13.0,153.0,1.98,0.0
94099,39.0,1.0,27.0,213.0,1.56,1.0
94100,13.0,1.0,13.0,477.0,0.5,0.0
94101,12.0,1.0,18.0,160.0,0.82,0.0
94102,2.0,1.0,13.0,219.0,1.9,1.0
94103,12.0,1.0,19.0,19.0,0.59,0.0
94104,45.0,1.0,61.0,419.0,1.93,1.0
94105,19.0,0.0,24.0,347.0,0.78,1.0
94106,10.0,1.0,19.0,113.0,0.55,1.0
94107,19.0,0.0,21.0,347.0,2.71,1.0
94108,12.0,1.0,19.0,19.0,1.99,0.0
94109,19.0,0.0,29.0,213.0,0.72,1.0
94110,26.0,1.0,17.0,266.0,0.92,0.0
94111,64.0,1.0,25.0,459.0,1.92,0.0
94112,9.0,1.0,8.0,466.0,2.04,0.0
94113,5.0,1.0,27.0,113.0,0.91,1.0
94114,19.0,160.0,0.0,213.0,2.78,1.0
94115,50.0,0.0,38.0,213.0,2.44,1.0
94116,13.0,1.0,19.0,477.0,0.39,0.0
94117,8.0,1.0,11.0,145.0,1.32,0.0
94118,10.0,1.0,27.0,113.0,2.93,1.0
94119,19.0,0.0,21.0,213.0,0.33,1.0
94120,19.0,0.0,38.0,213.0,1.96,1.0
94121,19.0,0.0,0.0,213.0,2.57,1.0
94122,2.0,1.0,15.0,236.0,2.79,0.0
94123,21.0,1.0,28.0,128.0,1.0,0.0
94124,10.0,1.0,6.0,317.0,2.51,0.0
94125,21.0,1.0,19.0,128.0,2.03,0.0
94126,14.0,1.0,30.0,349.0,0.73,0.0
94127,19.0,0.0,21.0,213.0,2.33,1.0
94128,29.0,2.0,25.0,343.0,1.92,1.0
94129,3.0,1.0,8.0,280.0,0.52,0.0
94130,15.0,1.0,19.0,111.0,1.86,0.0
94131,6.0,1.0,1.0,125.0,0.37,0.0
94132,9.0,1.0,17.0,127.0,2.84,0.0
94133,21.0,1.0,16.0,128.0,0.84,0.0
94134,29.0,1.0,1.0,213.0,1.87,1.0
94135,9.0,1.0,13.0,145.0,2.27,0.0
94136,29.0,1.0,19.0,343.0,2.43,1.0
94137,35.0,1.0,19.0,21.0,1.53,1.0
94138,9.0,1.0,18.0,134.0,1.88,1.0
94139,35.0,1.0,19.0,21.0,0.8,1.0
94140,19.0,40.0,24.0,213.0,1.69,1.0
94141,29.0,1.0,23.0,333.0,1.51,1.0
94142,9.0,1.0,9.0,244.0,0.62,0.0
94143,9.0,1.0,27.0,232.0,1.9,0.0
94144,19.0,210.0,24.0,213.0,0.38,1.0
94145,19.0,0.0,24.0,213.0,2.51,1.0
94146,23.0,1.0,12.0,153.0,0.43,0.0
94147,2.0,1.0,17.0,477.0,1.93,0.0
94148,19.0,0.0,24.0,213.0,2.54,1.0
94149,12.0,1.0,11.0,259.0,2.96,0.0
94150,13.0,1.0,6.0,400.0,2.92,0.0
94151,12.0,1.0,13.0,19.0,0.52,0.0
94152,18.0,1.0,3.0,121.0,1.12,0.0
94153,2.0,2.0,9.0,205.0,0.29,0.0
94154,5.0,1.0,32.0,113.0,1.53,1.0
94155,45.0,1.0,36.0,465.0,1.67,1.0
94156,3.0,1.0,18.0,417.0,1.78,0.0
94157,35.0,1.0,17.0,274.0,1.75,1.0
94158,18.0,1.0,36.0,107.0,0.09,0.0
94159,60.0,1.0,22.0,21.0,1.36,1.0
94160,2.0,1.0,19.0,477.0,1.53,0.0
94161,3.0,1.0,43.0,408.0,1.41,1.0
94162,8.0,1.0,18.0,145.0,1.38,0.0
94163,45.0,1.0,43.0,465.0,1.78,1.0
94164,3.0,1.0,19.0,115.0,0.32,0.0
94165,10.0,1.0,18.0,377.0,0.39,0.0
94166,2.0,1.0,19.0,219.0,1.14,0.0
94167,10.0,1.0,61.0,113.0,0.53,1.0
94168,12.0,1.0,19.0,178.0,1.42,0.0
94169,19.0,0.0,24.0,213.0,1.21,1.0
94170,9.0,1.0,8.0,134.0,1.32,1.0
94171,19.0,0.0,24.0,213.0,2.82,1.0
94172,50.0,0.0,24.0,213.0,0.94,1.0
94173,9.0,1.0,19.0,442.0,0.54,0.0
94174,3.0,1.0,22.0,205.0,2.37,1.0
94175,19.0,0.0,0.0,347.0,0.91,1.0
94176,18.0,1.0,13.0,107.0,1.94,0.0
94177,19.0,0.0,866.0,210.0,2.62,1.0
94178,84.0,0.0,24.0,101.0,0.34,1.0
94179,72.0,1.0,20.0,101.0,0.77,1.0
94180,5.0,1.0,35.0,113.0,0.67,1.0
94181,19.0,0.0,0.0,213.0,0.8,1.0
94182,2.0,1.0,9.0,205.0,1.94,0.0
94183,18.0,1.0,13.0,107.0,2.72,0.0
94184,15.0,1.0,3.0,315.0,1.7,0.0
94185,15.0,1.0,19.0,245.0,2.38,0.0
94186,24.0,1.0,13.0,105.0,0.23,1.0
94187,32.0,1.0,13.0,376.0,2.57,0.0
94188,35.0,1.0,13.0,21.0,0.77,1.0
94189,115.0,1.0,34.0,203.0,1.96,1.0
94190,15.0,1.0,19.0,118.0,2.72,0.0
94191,14.0,1.0,13.0,489.0,2.34,1.0
94192,10.0,1.0,8.0,113.0,0.15,1.0
94193,72.0,2.0,22.0,101.0,2.75,1.0
94194,19.0,0.0,38.0,213.0,2.77,1.0
94195,12.0,1.0,19.0,265.0,1.68,0.0
94196,1.0,1.0,17.0,134.0,1.4,0.0
94197,19.0,0.0,21.0,282.0,0.79,1.0
94198,19.0,0.0,24.0,213.0,0.71,1.0
94199,5.0,1.0,30.0,113.0,0.81,1.0
94200,5.0,1.0,27.0,113.0,2.99,1.0
94201,19.0,132.0,21.0,213.0,2.99,1.0
94202,19.0,0.0,21.0,213.0,1.99,1.0
94203,45.0,1.0,37.0,419.0,1.99,1.0
94204,18.0,1.0,19.0,439.0,0.97,0.0
94205,98.0,1.0,13.0,261.0,0.44,1.0
94206,23.0,1.0,19.0,153.0,2.28,0.0
94207,39.0,1.0,13.0,213.0,1.49,1.0
94208,15.0,1.0,19.0,315.0,2.52,0.0
94209,13.0,1.0,17.0,477.0,0.83,0.0
94210,19.0,54.0,0.0,213.0,2.81,1.0
94211,18.0,1.0,58.0,107.0,2.32,0.0
94212,12.0,1.0,16.0,242.0,0.71,0.0
94213,12.0,1.0,19.0,145.0,2.06,0.0
94214,2.0,1.0,19.0,205.0,2.15,0.0
94215,12.0,1.0,27.0,265.0,0.9,0.0
94216,19.0,3505.0,135.0,213.0,0.98,1.0
94217,175.0,1.0,14.0,101.0,1.99,1.0
94218,19.0,0.0,0.0,347.0,2.75,1.0
94219,25.0,1.0,13.0,259.0,1.33,0.0
94220,19.0,0.0,24.0,213.0,0.88,1.0
94221,8.0,1.0,13.0,145.0,2.7,1.0
94222,2.0,1.0,22.0,219.0,1.7,0.0
94223,35.0,1.0,25.0,21.0,1.59,1.0
94224,29.0,1.0,13.0,101.0,0.32,1.0
94225,13.0,1.0,18.0,477.0,1.87,0.0
94226,3.0,1.0,14.0,205.0,0.66,0.0
94227,18.0,1.0,35.0,107.0,0.73,0.0
94228,3.0,1.0,11.0,408.0,2.38,1.0
94229,1.0,1.0,22.0,125.0,2.65,0.0
94230,1.0,1.0,25.0,150.0,0.72,1.0
94231,3.0,1.0,20.0,452.0,0.02,0.0
94232,26.0,1.0,17.0,266.0,1.16,0.0
94233,14.0,1.0,13.0,463.0,1.78,0.0
94234,10.0,1.0,7.0,113.0,1.73,1.0
94235,13.0,2.0,41.0,477.0,0.82,0.0
94236,7.0,1.0,1.0,101.0,2.88,0.0
94237,14.0,1.0,19.0,489.0,2.57,0.0
94238,12.0,1.0,13.0,340.0,2.47,1.0
94239,3.0,1.0,13.0,280.0,1.97,0.0
94240,19.0,7.0,24.0,213.0,2.7,1.0
94241,27.0,1.0,17.0,153.0,2.32,0.0
94242,195.0,2.0,22.0,0.0,1.0,1.0
94243,3.0,1.0,19.0,173.0,0.93,0.0
94244,8.0,1.0,13.0,145.0,1.34,1.0
94245,35.0,1.0,20.0,21.0,2.47,1.0
94246,9.0,1.0,22.0,234.0,0.65,0.0
94247,7.0,1.0,13.0,101.0,2.87,0.0
94248,18.0,1.0,18.0,107.0,2.37,0.0
94249,18.0,1.0,6.0,121.0,0.83,0.0
94250,2.0,1.0,17.0,435.0,2.72,0.0
94251,29.0,1.0,19.0,343.0,0.37,1.0
94252,2.0,2.0,23.0,205.0,0.56,0.0
94253,14.0,1.0,17.0,379.0,1.7,1.0
94254,3.0,1.0,13.0,480.0,1.91,0.0
94255,19.0,0.0,0.0,347.0,0.37,1.0
94256,9.0,1.0,19.0,466.0,0.99,0.0
94257,5.0,1.0,47.0,113.0,1.67,1.0
94258,64.0,1.0,32.0,459.0,0.97,0.0
94259,2.0,2.0,49.0,205.0,1.56,0.0
94260,19.0,916.0,24.0,213.0,2.37,1.0
94261,12.0,1.0,19.0,409.0,2.4,0.0
94262,48.0,1.0,19.0,213.0,0.81,1.0
94263,19.0,0.0,0.0,213.0,0.66,1.0
94264,29.0,1.0,13.0,213.0,2.93,1.0
94265,19.0,0.0,24.0,347.0,2.13,1.0
94266,19.0,0.0,24.0,347.0,1.05,1.0
94267,45.0,1.0,61.0,465.0,2.88,1.0
94268,39.0,1.0,8.0,101.0,1.36,1.0
94269,29.0,1.0,40.0,333.0,1.51,1.0
94270,15.0,1.0,17.0,278.0,1.69,0.0
94271,2.0,1.0,23.0,236.0,2.08,0.0
94272,12.0,1.0,22.0,340.0,2.99,0.0
94273,190.0,1.0,13.0,101.0,0.56,1.0
94274,3.0,1.0,9.0,173.0,1.36,0.0
94275,72.0,1.0,16.0,101.0,1.41,1.0
94276,18.0,1.0,9.0,107.0,2.42,0.0
94277,45.0,1.0,19.0,213.0,1.68,1.0
94278,15.0,1.0,13.0,245.0,0.06,0.0
94279,9.0,1.0,19.0,466.0,2.69,0.0
94280,9.0,1.0,19.0,334.0,0.73,1.0
94281,19.0,212.0,21.0,101.0,0.53,1.0
94282,36.0,1.0,13.0,110.0,1.05,1.0
94283,29.0,1.0,13.0,101.0,2.98,1.0
94284,18.0,1.0,22.0,107.0,0.04,0.0
94285,5.0,1.0,37.0,113.0,1.51,1.0
94286,72.0,1.0,13.0,101.0,2.32,1.0
94287,37.0,1.0,17.0,21.0,1.76,1.0
94288,3.0,1.0,43.0,408.0,0.56,1.0
94289,9.0,1.0,19.0,466.0,2.37,1.0
94290,3.0,1.0,25.0,280.0,2.49,0.0
94291,29.0,1.0,19.0,213.0,1.34,1.0
94292,8.0,1.0,10.0,145.0,0.41,0.0
94293,19.0,0.0,0.0,213.0,0.92,1.0
94294,12.0,1.0,6.0,205.0,1.3,1.0
94295,35.0,1.0,19.0,274.0,0.4,1.0
94296,70.0,0.0,0.0,243.0,1.72,1.0
94297,35.0,1.0,19.0,274.0,0.35,1.0
94298,62.0,1.0,19.0,21.0,2.38,1.0
94299,15.0,1.0,19.0,245.0,1.47,0.0
94300,2.0,1.0,19.0,122.0,0.4,0.0
94301,3.0,1.0,19.0,379.0,2.4,1.0
94302,19.0,567.0,76.0,347.0,1.04,1.0
94303,29.0,1.0,13.0,213.0,1.97,1.0
94304,19.0,0.0,24.0,213.0,2.87,1.0
94305,9.0,1.0,19.0,244.0,2.88,1.0
94306,18.0,1.0,6.0,439.0,1.64,1.0
94307,9.0,2.0,13.0,466.0,2.92,0.0
94308,29.0,1.0,13.0,213.0,2.73,1.0
94309,18.0,1.0,20.0,107.0,0.73,0.0
94310,19.0,0.0,24.0,213.0,2.88,1.0
94311,19.0,0.0,29.0,210.0,0.26,1.0
94312,6.0,1.0,18.0,181.0,2.04,1.0
94313,20.0,1.0,13.0,259.0,2.44,1.0
94314,32.0,1.0,13.0,376.0,1.96,0.0
